Customer Name,Inv No,Date,Qty,Amount,Type of Sale,Supply Plant,F Y,Month,Due Date,RSPL P Date,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Cust Pymt. Date,Amt.,Balance,Date of Settlement,EPI Per MT,RSPL EPI Days,RSPL EPI Amt,Cust EPI Amt,Cust. Int. Amt,Pymt Track,Executive,Over Due,Service Charges Amount,Service Charges,Income on Inv,Sale State,Sale Type,Sector,Sale Location,GRADES,IINDUST_TYPE,SALE_DIST,MONTHS,,,,,
Lakshmi Enterprises,AP5538082858,3-Nov-20,1.00,103557,2,AP,2020-21,November,18-Nov-20,4-Nov-20,20-Nov-20,50000,30-Nov-20,53557,,,0,2020-11-30,1100,14,1100,0,427,-12,Sunil,0,550,550,2077,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Lakshmi Enterprises,AP5538082876,3-Nov-20,0.50,51129,1,AP,2020-21,November,5-Nov-20,4-Nov-20,3-Nov-20,51129,,,,,0,2020-11-03,0,0,0,0,0,2,Sunil,0,550,275,275,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Venkis Corporate Containers,AP5538082894,3-Nov-20,3.00,321567,1,AP,2020-21,November,5-Nov-20,4-Nov-20,3-Nov-20,321567,,,,,0,2020-11-03,0,0,0,0,0,2,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Penna Polymer Products P Ltd,AP5538082897,3-Nov-20,1.00,106974,1,AP,2020-21,November,5-Nov-20,4-Nov-20,3-Nov-20,106974,,,,,0,2020-11-03,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`08 Nov,,,,,
Arham Plastic Udyog,TG5545069952,4-Nov-20,3.00,324055,1,TG,2020-21,November,6-Nov-20,5-Nov-20,5-Nov-20,324055,,,,,0,2020-11-05,0,0,0,0,0,1,Shiva,0,350,1050,1050,TG,CASH,PP,DCA,3030MG,Trading,Hyderabad,`08 Nov,,,,,
S.V.S Enterprises,AP5538083097,4-Nov-20,4.000,414228,2,AP,2020-21,November,19-Nov-20,5-Nov-20,17-Nov-20,300000,21-Nov-20,114228,,,0,2020-11-21,1100,14,4400,455,131,-2,Sunil,0,550,2200,6276,AP,CREDIT,PP,DOPW,1100FS,Packing,E Godavari,`08 Nov,,,,,
Venkatarama Polypack Industries,AP5538083110,4-Nov-20,3.000,310904,2,AP,2020-21,November,19-Nov-20,5-Nov-20,18-Nov-20,225000,21-Nov-20,75000,21-Nov-20,10904,0,2020-11-21,1100,14,3300,171,99,-2,Manoj,0,550,1650,4878,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Venkatarama Polypack Industries,AP5538083114,4-Nov-20,1.500,153503,1,AP,2020-21,November,6-Nov-20,5-Nov-20,4-Nov-20,145000,4-Nov-20,8503,,,0,2020-11-04,0,0,0,0,0,2,Manoj,0,550,825,825,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Venkatarama Polypack Industries,AP5538083117,4-Nov-20,1.500,155452,2,AP,2020-21,November,19-Nov-20,5-Nov-20,23-Nov-20,110000,24-Nov-20,31000,24-Nov-20,14452,0,2020-11-24,1100,14,1650,0,384,-5,Manoj,0,550,825,2859,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Kapilavai Polymers,AP5538083210,4-Nov-20,3.000,301870,1,AP,2020-21,November,6-Nov-20,5-Nov-20,5-Nov-20,301870,,,,,0,2020-11-05,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`08 Nov,,,,,
Arham Plastic Udyog,TG5545070686,6-Nov-20,1.500,152770,1,TG,2020-21,November,9-Nov-20,7-Nov-20,7-Nov-20,152770,,,,,0,2020-11-07,0,0,0,0,0,2,Shiva,0,350,525,525,TG,CASH,PP,DCA,3030MG,Trading,Hyderabad,`08 Nov,,,,,
Sree Jaya Keshava Enterprises,AP5538083815,6-Nov-20,1.000,102849,1,AP,2020-21,November,9-Nov-20,7-Nov-20,6-Nov-20,102849,,,,,0,2020-11-06,0,0,0,0,0,3,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Sree Babaji Polymers,AP5538083946,6-Nov-20,1.000,102849,1,AP,2020-21,November,9-Nov-20,7-Nov-20,7-Nov-20,102849,,,,,0,2020-11-07,0,0,0,0,0,2,Shiva,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Vasavi Polymers,HR5567036739,7-Nov-20,24.000,2304029,1,HR,2020-21,November,9-Nov-20,9-Nov-20,9-Nov-20,2304029,,,,,0,2020-11-09,0,0,0,0,0,0,Shiva,0,350,8400,8400,AP,CASH,HDPE,DCA,180M50,Electricals,Ananthapuram,`08 Nov,,,,,
Neha Polymers,TG5545071072,7-Nov-20,8.000,832392,2,TG,2020-21,November,22-Nov-20,9-Nov-20,17-Nov-20,832392,,,,,0,2020-11-17,1100,13,8171,3143,0,5,Manoj,0,350,2800,7829,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Sri Dharani Polymers,TG5545071107,7-Nov-20,2.500,273903,2,TG,2020-21,November,22-Nov-20,9-Nov-20,23-Nov-20,77911,19-Dec-20,195992,,,0,2020-12-19,1100,13,2554,0,3089,-27,Manoj,0,350,875,6518,TG,CREDIT,LLDPE,DCA,042R35A,Household,Hyderabad,`08 Nov,,,,,
Sai Krupa Plastic Industies,AP5538084146,7-Nov-20,1.000,101787,1,AP,2020-21,November,22-Nov-20,9-Nov-20,6-Nov-20,66863,6-Nov-20,34924,,,0,2020-11-06,0,0,0,0,0,16,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1030RG,Household,Prakasam,`08 Nov,,,,,
Sree Sreenidhi Polymers,AP5538084186,7-Nov-20,3.000,312441,2,AP,2020-21,November,22-Nov-20,9-Nov-20,30-Nov-20,246639,15-Dec-20,65802,,,0,2020-12-15,1100,13,3064,0,2006,-23,Manoj,0,550,1650,6720,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Sree Jaya Keshava Enterprises,AP5538084240,7-Nov-20,1.000,102849,1,AP,2020-21,November,9-Nov-20,9-Nov-20,7-Nov-20,102849,,,,,0,2020-11-07,0,0,0,0,0,2,Manoj,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Global Polymers,HR5567036988,9-Nov-20,24.000,2310867,2,HR,2020-21,November,24-Nov-20,10-Nov-20,30-Nov-20,755435,14-Dec-20,1555432,,,0,2020-12-14,1100,14,26400,0,20506,-20,Shiva,0,350,8400,55306,AP,CREDIT,LLDPE,DCA,010F18S,Irrigation,Kadapa,`08 Nov,,,,,
Pn Poly Bags Pvt.Ltd,HR5567037126,9-Nov-20,24.000,2466957,1,HR,2020-21,November,11-Nov-20,10-Nov-20,10-Nov-20,2466957,,,,,0,2020-11-10,0,0,0,0,0,1,Sunil,0,350,8400,8400,MP,CASH,PP,DCA,1030RG,Packing,Dhar,`08 Nov,,,,,
Global Polymers,TG5545071283,9-Nov-20,5.000,516183,2,TG,2020-21,November,24-Nov-20,10-Nov-20,14-Dec-20,516183,,,,,0,2020-12-14,1100,14,5500,0,5940,-20,Shiva,0,350,1750,13190,AP,CREDIT,LLDPE,DCA,010L22S,Irrigation,Kadapa,`08 Nov,,,,,
Mahalakshmi Industries,AP5538084441,9-Nov-20,3.000,312675,2,AP,2020-21,November,24-Nov-20,10-Nov-20,30-Nov-20,200000,5-Dec-20,112675,,,0,2020-12-05,1100,14,3300,0,1404,-11,Manoj,0,550,1650,6354,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Sri Muthyalamma Thalli Plastic Covers,AP5538084578,9-Nov-20,2.975,309837,2,AP,2020-21,November,24-Nov-20,10-Nov-20,24-Nov-20,100000,29-Nov-20,100000,29-Nov-20,109837,0,2020-11-29,1100,14,3273,0,604,-5,Manoj,0,550,1636.25,5512,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Fortune Home Care Industries,AP5538084631,9-Nov-20,1,103064,2,AP,2020-21,November,24-Nov-20,10-Nov-20,23-Nov-20,42000,24-Nov-20,48000,25-Nov-20,13064,0,2020-11-25,1100,14,1100,32,8,-1,Manoj,0,550,550,1625,AP,CREDIT,HDPE,DOPW,012DB54,Household,Guntur,`08 Nov,,,,,
Kaveri Polymers,AP5538084655,9-Nov-20,1,106974,1,AP,2020-21,November,11-Nov-20,10-Nov-20,9-Nov-20,107000,,,,,-26,2020-11-09,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Visakhapatnam,`08 Nov,,,,,
Karoli Plastic Industries,AP5538084930,10-Nov-20,0.25,24470,1,AP,2020-21,November,12-Nov-20,11-Nov-20,10-Nov-20,24470,,,,,0,2020-11-10,0,0,0,0,0,2,Sunil,0,550,137.5,138,AP,CASH,HDPE,DOPW,012DB54,Packing,Guntur,`08 Nov,,,,,
Kapilavai Polymers,AP5538084968,10-Nov-20,3,303641,1,AP,2020-21,November,12-Nov-20,11-Nov-20,11-Nov-20,303641,,,,,0,2020-11-11,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`08 Nov,,,,,
Venkis Corporate Containers,AP5538084979,10-Nov-20,3.05,329195,1,AP,2020-21,November,12-Nov-20,11-Nov-20,10-Nov-20,320000,10-Nov-20,9195,,,0,2020-11-10,0,0,0,0,0,2,Manoj,0,550,1677.5,1678,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Venkatarama Polypack Industries,AP5538085347,11-Nov-20,3,308778,1,AP,2020-21,November,13-Nov-20,12-Nov-20,11-Nov-20,308778,,,,,0,2020-11-11,0,0,0,0,0,2,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Venkis Corporate Containers,AP5538085373,11-Nov-20,3,323693,1,AP,2020-21,November,13-Nov-20,12-Nov-20,12-Nov-20,323693,,,,,0,2020-11-12,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Sree Sreenidhi Polymers,AP5538085397,11-Nov-20,2,205698,1,AP,2020-21,November,13-Nov-20,12-Nov-20,11-Nov-20,210000,,,,,-4302,2020-11-11,0,0,0,0,0,2,Manoj,0,550,1100,1100,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Neha Polymers,TG5545072437,12-Nov-20,10,1040490,2,TG,2020-21,November,27-Nov-20,13-Nov-20,17-Nov-20,105096,20-Nov-20,935394,,,0,2020-11-20,1100,14,11000,5738,0,7,Manoj,0,350,3500,8762,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Venkis Corporate Containers,AP5538085534,12-Nov-20,3,323693,1,AP,2020-21,November,16-Nov-20,16-Nov-20,12-Nov-20,326307,,,,,-2614,2020-11-12,0,0,0,0,0,4,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Arham Plastic Udyog,TG5545072730,13-Nov-20,3,305541,1,TG,2020-21,November,16-Nov-20,16-Nov-20,15-Nov-20,305541,,,,,0,2020-11-15,0,0,0,0,0,1,Shiva,0,350,1050,1050,TG,CASH,PP,DCA,3030MG,Trading,Hyderabad,`08 Nov,,,,,
Sri Dharani Polymers,TG5545072737,13-Nov-20,2.5,273903,2,TG,2020-21,November,28-Nov-20,16-Nov-20,19-Dec-20,154008,19-Dec-20,111638,23-Dec-20,8257,0,2020-12-23,1100,12,2357,0,3328,-25,Manoj,0,350,875,6560,TG,CREDIT,LLDPE,DCA,042R35A,Household,Hyderabad,`08 Nov,,,,,
Arham Plastic Udyog,TG5545072777,13-Nov-20,1,108726,1,TG,2020-21,November,16-Nov-20,16-Nov-20,15-Nov-20,108726,,,,,0,2020-11-15,0,0,0,0,0,1,Shiva,0,350,350,350,TG,CASH,PP,DCA,3030MG,Trading,Hyderabad,`08 Nov,,,,,
Kapilavai Polymers,AP5538085951,13-Nov-20,3,303641,1,AP,2020-21,November,16-Nov-20,16-Nov-20,17-Nov-20,243641,16-Nov-20,60000,,,0,2020-11-17,0,0,0,0,240,-1,Manoj,0,550,1650,1890,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`08 Nov,,,,,
Sri Padmavathi Polypack Industries,AP5538085971,13-Nov-20,3,303699,2,AP,2020-21,November,28-Nov-20,16-Nov-20,4-Dec-20,100000,7-Dec-20,203000,7-Dec-20,699,0,2020-12-07,1100,12,2829,0,1400,-9,Manoj,0,550,1650,5879,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Sri Anjaneya Polymers,AP5538085991,13-Nov-20,6,632740,2,AP,2020-21,November,28-Nov-20,16-Nov-20,3-Dec-20,465020,7-Dec-20,162111,7-Dec-20,5609,0,2020-12-07,1100,12,5657,0,2206,-9,Sunil,0,550,3300,11163,AP,CREDIT,PP,DOPW,1110MAS,Furniture,Krishna,`08 Nov,,,,,
Sri Sai Srinivasa Polymers,OR5572005770,15-Nov-20,24,2459468,1,OR,2020-21,November,17-Nov-20,16-Nov-20,13-Nov-20,2461323,,,,,-1855,2020-11-13,0,0,0,0,0,4,Sunil,0,350,8400,8400,YA,CASH,PP,DCA,1030RG,Packing,Yanam,`08 Nov,,,,,
Neha Polymers,TG5545073557,17-Nov-20,10,1040490,2,TG,2020-21,November,2-Dec-20,18-Nov-20,20-Nov-20,359606,25-Nov-20,680884,,,0,2020-11-25,1100,14,11000,6858,0,7,Manoj,0,350,3500,7642,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Royal Polymers,TG5545073599,17-Nov-20,3,315807,2,TG,2020-21,November,2-Dec-20,18-Nov-20,9-Dec-20,289857,22-Dec-20,25950,,,0,2020-12-22,1100,14,3300,0,1466,-20,Manoj,0,350,1050,5816,AP,CREDIT,PP,DCA,1100FS,Packing,Kurnool,`08 Nov,,,,,
Bindhu Industries,AP5538086792,17-Nov-20,10,1013838,2,AP,2020-21,November,2-Dec-20,18-Nov-20,10-Dec-20,232721,18-Dec-20,200000,22-Dec-20,581117,0,2020-12-22,1100,14,11000,0,9599,-20,Shiva,0,550,5500,26099,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Vinayaka Plastics,AP5538086852,17-Nov-20,4,416588,2,AP,2020-21,November,2-Dec-20,18-Nov-20,27-Nov-20,300000,3-Dec-20,105000,5-Dec-20,11588,0,2020-12-05,1100,14,4400,1132,80,-3,Sunil,0,550,2200,5549,AP,CREDIT,PP,DOPW,1100FS,Packing,E Godavari,`08 Nov,,,,,
Sri Maruthi Plastics,AP5538086888,17-Nov-20,1,107980,1,AP,2020-21,November,19-Nov-20,18-Nov-20,17-Nov-20,107980,,,,,0,2020-11-17,0,0,0,0,0,2,Manoj,0,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Trading,Guntur,`08 Nov,,,,,
Sai Krupa Plastic Industies,AP5538086894,17-Nov-20,1.5,154627,2,AP,2020-21,November,2-Dec-20,18-Nov-20,3-Dec-20,154627,,,,,0,2020-12-03,1100,14,1650,0,89,-1,Manoj,0,550,825,2564,AP,CREDIT,PP,DOPW,1030RG,Household,Prakasam,`08 Nov,,,,,
Sri Dharani Polymers,TG5545074060,18-Nov-20,3,328684,2,TG,2020-21,November,3-Dec-20,21-Nov-20,23-Dec-20,328684,,,,,0,2020-12-23,1100,12,2829,0,3782,-20,Manoj,0,350,1050,7661,TG,CREDIT,LLDPE,DCA,042R35A,Household,Hyderabad,`08 Nov,,,,,
Yameen Plastics Industries,HR5567038785,18-Nov-20,24,2302187,2,HR,2020-21,November,3-Dec-20,19-Nov-20,15-Dec-20,400000,18-Dec-20,1846800,18-Dec-20,55387,0,2020-12-18,1100,14,26400,0,19178,-15,Shiva,0,350,8400,53978,AP,CREDIT,HDPE,DCA,080M60,Agriculture,Kadapa,`08 Nov,,,,,
Sai Surya Plastics,AP5538087170,18-Nov-20,3.000,312615,2,AP,2020-21,November,3-Dec-20,19-Nov-20,10-Dec-20,312615,,,,,0,2020-12-10,1100,14,3300,0,1259,-7,Sunil,0,550,1650,6209,AP,CREDIT,PP,DOPW,1100FS,Packing,Prakasam,`08 Nov,,,,,
Sri Muthyalamma Thalli Plastic Covers,AP5538087172,18-Nov-20,1.000,104147,2,AP,2020-21,November,3-Dec-20,19-Nov-20,5-Dec-20,104147,,,,,0,2020-12-05,1100,14,1100,0,120,-2,Manoj,0,550,550,1770,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Venkis Corporate Containers,AP5538087183,18-Nov-20,3.000,323693,1,AP,2020-21,November,20-Nov-20,19-Nov-20,18-Nov-20,323693,,,,,0,2020-11-18,0,0,0,0,0,2,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Penna Polymer Products P Ltd,AP5538087200,18-Nov-20,1.000,106974,1,AP,2020-21,November,20-Nov-20,19-Nov-20,18-Nov-20,106974,,,,,0,2020-11-18,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`08 Nov,,,,,
Sri Durga Aqua,AP5538087234,18-Nov-20,12.000,1310359,2,AP,2020-21,November,3-Dec-20,19-Nov-20,5-Dec-20,500000,9-Dec-20,810359,,,0,2020-12-09,1100,14,13200,0,3373,-6,Shiva,0,550,6600,23173,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Lakshmi Enterprises,AP5538087273,18-Nov-20,1.000,102849,1,AP,2020-21,November,20-Nov-20,19-Nov-20,18-Nov-20,102849,,,,,0,2020-11-18,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Venkis Corporate Containers,AP5538087284,18-Nov-20,3.000,323693,1,AP,2020-21,November,20-Nov-20,19-Nov-20,18-Nov-20,316307,18-Nov-20,7386,,,0,2020-11-18,0,0,0,0,0,2,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Kaveri Polymers,AP5538087289,18-Nov-20,2.000,213948,1,AP,2020-21,November,20-Nov-20,19-Nov-20,18-Nov-20,214000,,,,,-52,2020-11-18,0,0,0,0,0,2,Sunil,0,550,1100,1100,AP,CASH,LLDPE,DOPW,042R35A,Household,Visakhapatnam,`08 Nov,,,,,
Kaveri Polymers,AP5538087305,18-Nov-20,0.500,53487,1,AP,2020-21,November,20-Nov-20,19-Nov-20,18-Nov-20,53500,,,,,-13,2020-11-18,0,0,0,0,0,2,Sunil,0,550,275,275,AP,CASH,LLDPE,DOPW,042R35A,Household,Visakhapatnam,`08 Nov,,,,,
Tatwa Plast Products,AP5538087313,18-Nov-20,12.000,1216203,2,AP,2020-21,November,3-Dec-20,23-Nov-20,2-Dec-20,600000,7-Dec-20,400000,8-Dec-20,216203,0,2020-12-08,1100,10,9429,465,1543,-5,Shiva,0,550,6600,17106,AP,CREDIT,HDPE,DOPW,003DB52,Aqua,W Godavari,`08 Nov,,,,,
Yameen Plastics Industries,AP5538087349,18-Nov-20,5.000,477385,2,AP,2020-21,November,3-Dec-20,19-Nov-20,9-Dec-20,450000,8-Dec-20,27385,,,0,2020-12-09,1100,14,5500,0,1632,-6,Shiva,0,550,2750,9882,AP,CREDIT,HDPE,DOPW,080M60,Agriculture,Kadapa,`08 Nov,,,,,
Yameen Plastics Industries,AP5538087352,18-Nov-20,2.250,216274,2,AP,2020-21,November,3-Dec-20,19-Nov-20,17-Nov-20,194109,8-Dec-20,22165,,,0,2020-12-08,1100,14,2475,2539,64,-5,Shiva,0,550,1237.5,1238,AP,CREDIT,HDPE,DOPW,080M60,Agriculture,Kadapa,`08 Nov,,,,,
Kapilavai Polymers,AP5538087389,18-Nov-20,3.000,303641,1,AP,2020-21,November,20-Nov-20,19-Nov-20,20-Nov-20,303641,,,,,0,2020-11-20,0,0,0,0,0,0,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`08 Nov,,,,,
Thapasri Polymers,TG5545074269,19-Nov-20,2.00,224604,1,TG,2020-21,November,21-Nov-20,21-Nov-20,21-Nov-20,224604,,,,,0,2020-11-21,0,0,0,0,0,0,Shiva,0,350,700,700,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`08 Nov,,,,,
Sri Sai Thapasri Plastics,TG5545074327,19-Nov-20,2.00,224604,1,TG,2020-21,November,21-Nov-20,21-Nov-20,21-Nov-20,224604,,,,,0,2020-11-21,0,0,0,0,0,0,Shiva,0,350,700,700,TG,CASH,PP,DCA,4080MA,Aqua,Hyderabad,`08 Nov,,,,,
Sri Maruthi Plastics,AP5538087658,19-Nov-20,1.00,109160,1,AP,2020-21,November,21-Nov-20,21-Nov-20,19-Nov-20,106000,19-Nov-20,3160,,,0,2020-11-19,0,0,0,0,0,2,Manoj,0,550,550,550,AP,CASH,LLDPE,DOPW,500M24A,Trading,Guntur,`08 Nov,,,,,
Fortune Home Care Industries,AP5538087694,19-Nov-20,2.00,204600,2,AP,2020-21,November,4-Dec-20,20-Nov-20,12-Nov-20,50000,14-Dec-20,40000,15-Dec-20,114600,0,2020-12-15,1100,14,2200,845,955,-11,Manoj,0,550,1100,3411,AP,CREDIT,HDPE,DOPW,012DB54,Household,Guntur,`08 Nov,,,,,
Neha Polymers,TG5545074738,20-Nov-20,12.00,1291099,2,TG,2020-21,November,5-Dec-20,21-Nov-20,25-Nov-20,389116,1-Dec-20,700000,8-Dec-20,201983,0,2020-12-08,1100,14,13200,4886,349,-3,Manoj,0,350,4200,12862,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Sree Sreenidhi Polymers,AP5538088135,20-Nov-20,1.00,107687,2,AP,2020-21,November,5-Dec-20,21-Nov-20,15-Dec-20,44198,17-Dec-20,63489,,,0,2020-12-17,1100,14,1100,0,693,-12,Manoj,0,550,550,2343,AP,CREDIT,PP,DOPW,1100FS,Packing,Guntur,`08 Nov,,,,,
Kankariya Polyfab,AP5538088323,21-Nov-20,0.50,54077,1,AP,2020-21,November,23-Nov-20,23-Nov-20,21-Nov-20,54077,,,,,0,2020-11-21,0,0,0,0,0,2,Manoj,0,550,275,275,AP,CASH,PP,DOPW,1100FS,Trading,Guntur,`08 Nov,,,,,
Venkis Corporate Containers,AP5538088324,21-Nov-20,3.00,335277,1,AP,2020-21,November,23-Nov-20,23-Nov-20,22-Nov-20,330000,22-Nov-20,5277,,,0,2020-11-22,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Penna Polymer Products P Ltd,AP5538088355,21-Nov-20,1.00,108154,1,AP,2020-21,November,23-Nov-20,23-Nov-20,21-Nov-20,85123,22-Nov-20,3528,22-Nov-20,19503,0,2020-11-22,0,0,0,0,0,1,Sunil,0,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`08 Nov,,,,,
SR Polymers,AP5538088360,21-Nov-20,1.00,100357,2,AP,2020-21,November,6-Dec-20,23-Nov-20,3-Dec-20,100357,,,,,0,2020-12-03,1100,13,1021,236,0,3,Manoj,0,550,550,1336,AP,CREDIT,HDPE,DOPW,012DB54,Household,Krishna,`08 Nov,,,,,
Kaveri Polymers,AP5538088475,21-Nov-20,2.50,270385,1,AP,2020-21,November,23-Nov-20,23-Nov-20,21-Nov-20,270000,21-Nov-20,385,,,0,2020-11-21,0,0,0,0,0,2,Sunil,0,550,1375,1375,AP,CASH,LLDPE,DOPW,042R35A,Household,Visakhapatnam,`08 Nov,,,,,
Sri Dharani Polymers,TG5545075465,23-Nov-20,3.00,332227,2,TG,2020-21,November,8-Dec-20,24-Nov-20,23-Dec-20,13059,30-Dec-20,319168,,,0,2020-12-30,1100,14,3300,0,4153,-22,Manoj,0,350,1050,8503,TG,CREDIT,LLDPE,DCA,042R35A,Household,Hyderabad,`08 Nov,,,,,
Venkis Corporate Containers,AP5538088843,23-Nov-20,3.00,334321,1,AP,2020-21,November,25-Nov-20,24-Nov-20,24-Nov-20,334321,,,,,0,2020-11-24,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
Sri Padmavathi Polypack Industries,AP5538088901,23-Nov-20,1.00,107687,2,AP,2020-21,November,8-Dec-20,24-Nov-20,14-Dec-20,107687,,,,,0,2020-12-14,1100,14,1100,0,372,-6,Manoj,0,550,550,2022,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Mahalakshmi Industries,AP5538088932,23-Nov-20,3.00,323303,2,AP,2020-21,November,8-Dec-20,24-Nov-20,7-Dec-20,100000,9-Dec-20,223303,,,0,2020-12-09,1100,14,3300,73,128,-1,Manoj,0,550,1650,5006,AP,CREDIT,PP,DOPW,1100FS,Packing,Krishna,`08 Nov,,,,,
Penna Polymer Products P Ltd,AP5538089205,24-Nov-20,1.00,108154,1,AP,2020-21,November,26-Nov-20,25-Nov-20,24-Nov-20,108154,,,,,0,2020-11-24,0,0,0,0,0,2,Sunil,0,550,550,550,AP,CASH,LLDPE,DOPW,042R35A,Household,Guntur,`08 Nov,,,,,
Kapilavai Polymers,AP5538089229,24-Nov-20,3.00,314269,1,AP,2020-21,November,26-Nov-20,25-Nov-20,25-Nov-20,314269,,,,,0,2020-11-25,0,0,0,0,0,1,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,1110MG,Furniture,Guntur,`08 Nov,,,,,
Sai Krupa Plastic Industies,AP5538089385,24-Nov-20,1.30,133913,1,AP,2020-21,November,26-Nov-20,25-Nov-20,24-Nov-20,133913,,,,,0,2020-11-24,0,0,0,0,0,2,Manoj,0,550,715,715,AP,CASH,PP,DOPW,1030RG,Household,Prakasam,`08 Nov,,,,,
Royal Polymers,TG5545076170,25-Nov-20,3.00,326427,2,TG,2020-21,November,10-Dec-20,26-Nov-20,22-Dec-20,274050,29-Dec-20,52377,,,0,2020-12-29,1100,14,3300,0,2465,-19,Manoj,0,350,1050,6815,AP,CREDIT,PP,DCA,1100FS,Packing,Kurnool,`08 Nov,,,,,
Neha Polymers,TG5545076213,25-Nov-20,10.00,1075916,2,TG,2020-21,November,10-Dec-20,26-Nov-20,8-Dec-20,798017,9-Dec-20,150000,14-Dec-20,127899,0,2020-12-14,1100,14,11000,1275,294,-4,Manoj,0,350,3500,13519,KA,CREDIT,PP,DCA,1030RG,Packing,Sedam,`08 Nov,,,,,
Tarunasri Plastic Industries,AP5538089697,25-Nov-20,1.25,124864,2,AP,2020-21,November,10-Dec-20,26-Nov-20,11-Dec-20,124864,,,,,0,2020-12-11,1100,14,1375,0,72,-1,Sunil,0,550,687.5,2134,AP,CREDIT,HDPE,DOPW,012DB54,Household,Guntur,`08 Nov,,,,,
Venkis Corporate Containers,AP5538089719,25-Nov-20,3.00,335277,1,AP,2020-21,November,27-Nov-20,26-Nov-20,24-Nov-20,315679,24-Nov-20,19598,,,0,2020-11-24,0,0,0,0,0,3,Manoj,0,550,1650,1650,AP,CASH,PP,DOPW,4080MA,Packing,Guntur,`08 Nov,,,,,
